Date,aapl,tsla
2011-10-03,11.455724716186523,4.745999813079834
2011-10-04,11.39150333404541,4.73199987411499
2011-10-05,11.56734848022461,5.073999881744385
2011-10-06,11.54043674468994,5.392000198364258
2011-10-07,11.308937072753906,5.39799976348877
2011-10-10,11.89028549194336,5.576000213623047
2011-10-11,12.24135971069336,5.521999835968018
2011-10-12,12.299464225769045,5.559999942779541
2011-10-13,12.490291595458984,5.587999820709229
2011-10-14,12.90527629852295,5.610000133514404
2011-10-17,12.843811988830566,5.484000205993652
2011-10-18,12.912616729736328,5.668000221252441
2011-10-19,12.190288543701172,5.513999938964844
2011-10-20,12.089066505432127,5.467999935150146
2011-10-21,12.014448165893556,5.605999946594238
2011-10-24,12.408946990966797,5.710000038146973
2011-10-25,12.164292335510254,5.650000095367432
2011-10-26,12.25084114074707,5.596000194549561
2011-10-27,12.375911712646484,5.751999855041504
2011-10-28,12.383867263793944,5.973999977111816
2011-10-31,12.378669738769531,5.874000072479248
2011-11-01,12.125762939453123,5.776000022888184
2011-11-02,12.153285026550291,5.742000102996826
2011-11-03,12.326377868652344,6.492000102996826
2011-11-04,12.239829063415527,6.461999893188477
2011-11-07,12.224234580993652,6.254000186920166
2011-11-08,12.423008918762209,6.368000030517578
2011-11-09,12.088147163391112,6.176000118255615
2011-11-10,11.780498504638672,6.265999794006348
2011-11-11,11.76215362548828,6.728000164031982
2011-11-14,11.598237991333008,6.644000053405762
2011-11-15,11.89090061187744,6.785999774932861
2011-11-16,11.766738891601562,6.98799991607666
2011-11-17,11.541662216186523,6.736000061035156
2011-11-18,11.46612548828125,6.519999980926514
2011-11-21,11.28477954864502,6.352000236511231
2011-11-22,11.514137268066406,6.414000034332275
2011-11-23,11.223003387451172,6.289999961853027
2011-11-25,11.118419647216797,6.331999778747559
2011-11-28,11.50221347808838,6.51200008392334
2011-11-29,11.412915229797363,6.349999904632568
2011-11-30,11.68814754486084,6.547999858856201
2011-12-01,11.863377571105955,6.519999980926514
2011-12-02,11.917503356933594,6.659999847412109
2011-12-05,12.018726348876951,6.883999824523926
2011-12-06,11.955734252929688,6.973999977111816
2011-12-07,11.898850440979004,6.837999820709229
2011-12-08,11.946859359741213,6.177999973297119
2011-12-09,12.037381172180176,6.208000183105469
2011-12-12,11.982948303222656,6.081999778747559
2011-12-13,11.89028549194336,5.889999866485596
2011-12-14,11.626675605773926,5.705999851226807
2011-12-15,11.58845043182373,5.723999977111816
2011-12-16,11.652060508728027,5.599999904632568
2011-12-19,11.68844985961914,5.550000190734863
2011-12-20,12.108635902404783,5.579999923706055
2011-12-21,12.12392807006836,5.513999938964844
2011-12-22,12.18814754486084,5.553999900817871
2011-12-23,12.33432960510254,5.579999923706055
2011-12-27,12.432186126708984,5.714000225067139
2011-12-28,12.313224792480469,5.702000141143799
2011-12-29,12.389067649841309,5.745999813079834
2011-12-30,12.38539695739746,5.711999893188477
2012-01-03,12.575921058654783,5.616000175476074
2012-01-04,12.643503189086914,5.541999816894531
2012-01-05,12.783869743347168,5.423999786376953
2012-01-06,12.917512893676758,5.381999969482422
2012-01-09,12.897019386291504,5.449999809265137
2012-01-10,12.943202018737791,5.52400016784668
2012-01-11,12.922099113464355,5.645999908447266
2012-01-12,12.886622428894045,5.650000095367432
2012-01-13,12.838303565979004,4.558000087738037
2012-01-17,12.987847328186035,5.320000171661377
2012-01-18,13.12271213531494,5.361999988555908
2012-01-19,13.081119537353516,5.352000236511231
2012-01-20,12.853288650512695,5.320000171661377
2012-01-23,13.070721626281738,5.354000091552734
2012-01-24,12.856654167175291,5.484000205993652
2012-01-25,13.659415245056152,5.593999862670898
2012-01-26,13.597334861755373,5.788000106811523
2012-01-27,13.67837142944336,5.866000175476074
2012-01-30,13.853604316711426,5.914000034332275
2012-01-31,13.959720611572266,5.814000129699707
2012-02-01,13.950846672058104,5.915999889373779
2012-02-02,13.918128967285156,6.050000190734863
2012-02-03,14.05757999420166,6.230000019073486
2012-02-06,14.188770294189451,6.360000133514404
2012-02-07,14.337396621704102,6.320000171661377
2012-02-08,14.577458381652832,6.386000156402588
2012-02-09,15.081740379333496,6.515999794006348
2012-02-10,15.08938980102539,6.21999979019165
2012-02-13,15.37012767791748,6.297999858856201
2012-02-14,15.579913139343262,6.633999824523926
2012-02-15,15.219356536865234,6.71999979019165
2012-02-16,15.358200073242188,6.835999965667725
2012-02-17,15.355441093444824,6.99399995803833
2012-02-21,15.744745254516602,6.900000095367432
2012-02-22,15.689391136169434,6.843999862670898
2012-02-23,15.791839599609377,6.906000137329102
2012-02-24,15.975934982299805,6.75
2012-02-27,16.07839012145996,6.723999977111816
2012-02-28,16.37350082397461,6.76200008392334
2012-02-29,16.58848762512207,6.682000160217285
2012-03-01,16.650562286376953,6.881999969482422
2012-03-02,16.67228126525879,6.808000087738037
2012-03-05,16.304685592651367,6.754000186920166
2012-03-06,16.216001510620117,6.622000217437744
2012-03-07,16.229158401489258,6.624000072479248
2012-03-08,16.574716567993164,6.613999843597412
2012-03-09,16.671964645385742,6.947999954223633
2012-03-12,16.880834579467773,7.202000141143799
2012-03-13,17.373193740844727,7.217999935150146
2012-03-14,18.030078887939453,7.058000087738037
2012-03-15,17.907150268554688,7.0
2012-03-16,17.907445907592773,7.064000129699707
2012-03-19,18.38237762451172,6.995999813079834
2012-03-20,18.531005859375,6.992000102996826
2012-03-21,18.42519187927246,7.03000020980835
2012-03-22,18.328556060791016,6.880000114440918
2012-03-23,18.22794342041016,6.815999984741211
2012-03-26,18.562191009521484,7.480000019073486
2012-03-27,18.79155540466309,7.587999820709229
2012-03-28,18.88758087158203,7.570000171661377
2012-03-29,18.650270462036133,7.466000080108643
2012-03-30,18.334980010986328,7.447999954223633
2012-04-02,18.918466567993164,7.315999984741211
2012-04-03,19.245376586914062,7.60200023651123
2012-04-04,19.09217071533203,7.0
2012-04-05,19.378707885742188,6.895999908447266
2012-04-09,19.456695556640625,6.630000114440918
2012-04-10,19.21846580505371,6.492000102996826
2012-04-11,19.14996719360352,6.618000030517578
2012-04-12,19.045066833496094,6.688000202178955
2012-04-13,18.50867080688477,6.717999935150146
2012-04-16,17.741085052490234,6.449999809265137
2012-04-17,18.645374298095703,6.447999954223633
2012-04-18,18.603790283203125,6.532000064849854
2012-04-19,17.964637756347656,6.631999969482422
2012-04-20,17.52243423461914,6.631999969482422
2012-04-23,17.48328399658203,6.388000011444092
2012-04-24,17.134056091308594,6.363999843597412
2012-04-25,18.6545467376709,6.581999778747559
2012-04-26,18.584213256835938,6.697999954223633
2012-04-27,18.44047737121582,6.668000221252441
2012-04-30,17.858823776245117,6.625999927520752
2012-05-01,17.80224609375,6.75600004196167
2012-05-02,17.91998863220215,6.788000106811523
2012-05-03,17.79277229309082,6.492000102996826
2012-05-04,17.286043167114258,6.366000175476074
2012-05-07,17.415401458740234,6.49399995803833
2012-05-08,17.375638961791992,6.038000106811523
2012-05-09,17.406221389770508,6.01200008392334
2012-05-10,17.447200775146484,6.592000007629395
2012-05-11,17.3306827545166,6.449999809265137
2012-05-14,17.071056365966797,6.01200008392334
2012-05-15,16.916614532470703,5.886000156402588
2012-05-16,16.699796676635742,5.835999965667725
2012-05-17,16.211719512939453,5.714000225067139
2012-05-18,16.21967315673828,5.51200008392334
2012-05-21,17.164636611938477,5.754000186920166
2012-05-22,17.032825469970703,6.159999847412109
2012-05-23,17.448421478271484,6.203999996185303
2012-05-24,17.28817367553711,6.056000232696533
2012-05-25,17.195512771606445,5.961999893188477
2012-05-29,17.50071907043457,6.337999820709229
2012-05-30,17.71172523498535,6.081999778747559
2012-05-31,17.667695999145508,5.900000095367432
2012-06-01,17.155765533447266,5.630000114440918
2012-06-04,17.256677627563477,5.576000213623047
2012-06-05,17.212032318115234,5.581999778747559
2012-06-06,17.475950241088867,5.843999862670898
2012-06-07,17.483901977539062,5.785999774932861
2012-06-08,17.74690055847168,6.015999794006348
2012-06-11,17.467082977294922,5.823999881744385
2012-06-12,17.619678497314453,5.932000160217285
2012-06-13,17.49735450744629,5.953999996185303
2012-06-14,17.478092193603516,5.877999782562256
2012-06-15,17.557594299316406,5.98199987411499
2012-06-18,17.913869857788086,6.368000030517578
2012-06-19,17.963722229003906,6.418000221252441
2012-06-20,17.91265106201172,6.75600004196167
2012-06-21,17.665857315063477,6.438000202178955
2012-06-22,17.801332473754883,6.757999897003174
2012-06-25,17.454843521118164,6.622000217437744
2012-06-26,17.49338150024414,6.322000026702881
2012-06-27,17.568912506103516,6.392000198364258
2012-06-28,17.402250289916992,6.282000064849854
2012-06-29,17.859437942504883,6.257999897003174
2012-07-02,18.119993209838867,6.079999923706055
2012-07-03,18.330686569213867,6.131999969482422
2012-07-05,18.6527156829834,6.245999813079834
2012-07-06,18.52855682373047,6.197999954223633
2012-07-09,18.77350807189941,6.297999858856201
2012-07-10,18.59980773925781,6.254000186920166
2012-07-11,18.484214782714844,6.302000045776367
2012-07-12,18.31509780883789,6.539999961853027
2012-07-13,18.50072288513184,6.849999904632568
2012-07-16,18.56005096435547,7.191999912261963
2012-07-17,18.56096839904785,6.670000076293945
2012-07-18,18.540172576904297,6.429999828338623
2012-07-19,18.78666114807129,6.453999996185303
2012-07-20,18.48023223876953,6.357999801635742
2012-07-23,18.465864181518555,6.131999969482422
2012-07-24,18.37687110900879,5.967999935150146
2012-07-25,17.58329200744629,5.789999961853027
2012-07-26,17.580543518066406,5.625999927520752
2012-07-27,17.894908905029297,5.901999950408936
2012-07-30,18.196754455566406,5.46999979019165
2012-07-31,18.677793502807617,5.484000205993652
2012-08-01,18.55699348449707,5.25
2012-08-02,18.586957931518555,5.21999979019165
2012-08-03,18.8288631439209,5.453999996185303
2012-08-06,19.03834342956543,5.65399980545044
2012-08-07,18.98819351196289,6.050000190734863
2012-08-08,18.95607566833496,5.817999839782715
2012-08-09,19.064186096191406,5.881999969482422
2012-08-10,19.093978881835938,5.98799991607666
2012-08-13,19.34889411926269,6.234000205993652
2012-08-14,19.40079689025879,5.883999824523926
2012-08-15,19.37438201904297,5.880000114440918
2012-08-16,19.54361915588379,6.059999942779541
2012-08-17,19.90509605407715,6.001999855041504
2012-08-20,20.42844009399414,5.901999950408936
2012-08-21,20.149259567260746,5.822000026702881
2012-08-22,20.54269027709961,5.989999771118164
2012-08-23,20.35104179382324,6.145999908447266
2012-08-24,20.369159698486328,5.900000095367432
2012-08-27,20.751842498779297,5.664000034332275
2012-08-28,20.724815368652344,5.73799991607666
2012-08-29,20.6839656829834,5.682000160217285
2012-08-30,20.389123916625977,5.682000160217285
2012-08-31,20.43120384216309,5.703999996185303
2012-09-04,20.73004150390625,5.627999782562256
2012-09-05,20.584461212158203,5.587999820709229
2012-09-06,20.76996421813965,5.710000038146973
2012-09-07,20.89803695678711,5.869999885559082
2012-09-10,20.35441970825196,5.473999977111816
2012-09-11,20.288387298583984,5.559999942779541
2012-09-12,20.57094383239746,5.656000137329102
2012-09-13,20.976036071777344,5.895999908447266
2012-09-14,21.23095703125,6.078000068664551
2012-09-17,21.492015838623047,6.507999897003174
2012-09-18,21.557430267333984,6.26800012588501
2012-09-19,21.56326484680176,6.210000038146973
2012-09-20,21.45884323120117,6.179999828338623
2012-09-21,21.501537322998047,6.004000186920166
2012-09-24,21.215909957885746,6.131999969482422
2012-09-25,20.686119079589844,5.532000064849854
2012-09-26,20.42936515808105,5.507999897003174
2012-09-27,20.92506217956543,5.697999954223633
2012-09-28,20.488330841064453,5.855999946594238
2012-10-01,20.251537322998047,5.831999778747559
2012-10-02,20.31050491333008,5.960000038146973
2012-10-03,20.621925354003903,5.860000133514404
2012-10-04,20.479114532470703,5.880000114440918
2012-10-05,20.04269027709961,5.777999877929688
2012-10-08,19.59981346130371,5.849999904632568
2012-10-09,19.528562545776367,5.673999786376953
2012-10-10,19.683961868286133,5.679999828338623
2012-10-11,19.290546417236328,5.664000034332275
2012-10-12,19.33998680114746,5.527999877929688
2012-10-15,19.49508285522461,5.466000080108643
2012-10-16,19.956695556640625,5.611999988555908
2012-10-17,19.797605514526367,5.763999938964844
2012-10-18,19.429977416992188,5.607999801635742
2012-10-19,18.72972679138184,5.547999858856201
2012-10-22,19.472665786743164,5.570000171661377
2012-10-23,18.837833404541016,5.677999973297119
2012-10-24,18.94440269470215,5.484000205993652
2012-10-25,18.72051429748535,5.504000186920166
2012-10-26,18.55036354064941,5.47599983215332
2012-10-31,18.28377914428711,5.625999927520752
2012-11-01,18.32125663757324,5.849999904632568
2012-11-02,17.714988708496094,5.783999919891357
2012-11-05,17.955156326293945,6.300000190734863
2012-11-06,17.900800704956055,6.230000019073486
2012-11-07,17.215858459472656,6.308000087738037
2012-11-08,16.59109878540039,6.26200008392334
2012-11-09,16.878334045410156,6.064000129699707
2012-11-12,16.74782371520996,6.214000225067139
2012-11-13,16.749990463256836,6.322000026702881
2012-11-14,16.564247131347656,6.276000022888184
2012-11-15,16.21685028076172,6.164000034332275
2012-11-16,16.280414581298828,6.368000030517578
2012-11-19,17.454355239868164,6.584000110626221
2012-11-20,17.305646896362305,6.599999904632568
2012-11-21,17.330018997192383,6.49399995803833
2012-11-23,17.632373809814453,6.426000118255615
2012-11-26,18.188650131225582,6.453999996185303
2012-11-27,18.04210090637207,6.429999828338623
2012-11-28,17.985336303710938,6.645999908447266
2012-11-29,18.18341064453125,6.73799991607666
2012-11-30,18.05752944946289,6.763999938964844
2012-12-03,18.085601806640625,6.923999786376953
2012-12-04,17.766586303710938,6.78000020980835
2012-12-05,16.623180389404297,6.742000102996826
2012-12-06,16.883892059326172,6.78000020980835
2012-12-07,16.452260971069336,6.834000110626221
2012-12-10,16.34644317626953,6.914000034332275
2012-12-11,16.703399658203125,7.056000232696533
2012-12-12,16.62965965270996,7.052000045776367
2012-12-13,16.342424392700195,6.722000122070312
2012-12-14,15.728452682495115,6.76200008392334
2012-12-17,16.007356643676758,6.880000114440918
2012-12-18,16.472318649291992,6.918000221252441
2012-12-19,16.238136291503906,6.921999931335449
2012-12-20,16.096832275390625,6.886000156402588
2012-12-21,16.022790908813477,6.800000190734863
2012-12-24,16.048709869384766,6.855999946594238
2012-12-26,15.827486038208008,6.717999935150146
2012-12-27,15.89104461669922,6.73799991607666
2012-12-28,15.72227954864502,6.644000053405762
2012-12-31,16.41893768310547,6.77400016784668
2013-01-02,16.939115524291992,7.072000026702881
2013-01-03,16.72530746459961,6.953999996185303
2013-01-04,16.25943374633789,6.880000114440918
2013-01-07,16.163776397705078,6.868000030517578
2013-01-08,16.207284927368164,6.736000061035156
2013-01-09,15.95398998260498,6.728000164031982
2013-01-10,16.151748657226562,6.705999851226807
2013-01-11,16.052715301513672,6.581999778747559
2013-01-14,15.480396270751951,6.651999950408936
2013-01-15,14.991997718811035,6.78000020980835
2013-01-16,15.614295959472656,6.820000171661377
2013-01-17,15.509090423583984,6.875999927520752
2013-01-18,15.426411628723145,6.90399980545044
2013-01-22,15.57357406616211,7.038000106811523
2013-01-23,15.858654022216797,7.199999809265137
2013-01-24,13.89919090270996,7.39799976348877
2013-01-25,13.571529388427734,7.395999908447266
2013-01-28,13.878517150878906,7.605999946594238
2013-01-29,14.138916969299316,7.590000152587891
2013-01-30,14.09448528289795,7.504000186920166
2013-01-31,14.053147315979004,7.501999855041504
2013-02-01,13.995447158813477,7.659999847412109
2013-02-04,13.646811485290527,7.547999858856201
2013-02-05,14.125649452209473,7.625999927520752
2013-02-06,14.110532760620115,7.834000110626221
2013-02-07,14.53009033203125,7.895999908447266
2013-02-08,14.73987102508545,7.848000049591064
2013-02-11,14.893485069274902,7.684000015258789
2013-02-12,14.520160675048828,7.578000068664551
2013-02-13,14.49254322052002,7.690000057220459
2013-02-14,14.479507446289062,7.653999805450439
2013-02-15,14.279966354370115,7.407999992370605
2013-02-19,14.274690628051758,7.855999946594238
2013-02-20,13.92898941040039,7.708000183105469
2013-02-21,13.8424072265625,7.032000064849854
2013-02-22,13.98981475830078,7.222000122070312
2013-02-25,13.741243362426758,6.875999927520752
2013-02-26,13.932711601257324,6.886000156402588
2013-02-27,13.796168327331545,7.019999980926514
2013-02-28,13.697793960571287,6.966000080108643
2013-03-01,13.358609199523926,6.929999828338623
2013-03-04,13.03525161743164,7.116000175476074
2013-03-05,13.379399299621582,7.329999923706055
2013-03-06,13.209342002868652,7.538000106811523
2013-03-07,13.36202335357666,7.645999908447266
2013-03-08,13.397400856018066,7.693999767303467
2013-03-11,13.588248252868652,7.820000171661377
2013-03-12,13.295305252075195,7.823999881744385
2013-03-13,13.29281997680664,7.796000003814697
2013-03-14,13.421610832214355,7.369999885559082
2013-03-15,13.76792812347412,7.058000087738037
2013-03-18,14.142184257507324,7.03000020980835
2013-03-19,14.10401439666748,7.015999794006348
2013-03-20,14.02922248840332,7.190000057220459
2013-03-21,14.049391746520996,7.202000141143799
2013-03-22,14.334274291992188,7.323999881744385
2013-03-25,14.386098861694336,7.50600004196167
2013-03-26,14.310381889343262,7.572000026702881
2013-03-27,14.02922248840332,7.631999969482422
2013-03-28,13.736898422241213,7.578000068664551
2013-04-01,13.310198783874512,8.78600025177002
2013-04-02,13.337507247924805,8.868000030517578
2013-04-03,13.405780792236328,8.220000267028809
2013-04-04,13.273271560668944,8.402000427246094
2013-04-05,13.13300323486328,8.27400016784668
2013-04-08,13.226410865783691,8.366000175476074
2013-04-09,13.250307083129885,8.100000381469727
2013-04-10,13.520602226257324,8.371999740600586
2013-04-11,13.478394508361816,8.718000411987305
2013-04-12,13.337821006774902,8.75
2013-04-15,13.029043197631836,8.65999984741211
2013-04-16,13.227341651916504,9.118000030517578
2013-04-17,12.49993896484375,9.09000015258789
2013-04-18,12.16633415222168,9.394000053405762
2013-04-19,12.119169235229492,9.565999984741213
2013-04-22,12.37177276611328,10.038000106811523
2013-04-23,12.603276252746582,10.20199966430664
2013-04-24,12.582484245300291,10.086000442504885
2013-04-25,12.673101425170898,10.399999618530272
2013-04-26,12.946805000305176,10.239999771118164
2013-04-29,13.347745895385742,10.98799991607666
2013-04-30,13.740623474121094,10.79800033569336
2013-05-01,13.632319450378418,10.656000137329102
2013-05-02,13.82564926147461,10.821999549865724
2013-05-03,13.964056015014648,10.90999984741211
2013-05-06,14.297033309936523,11.899999618530272
2013-05-07,14.233418464660645,11.10200023651123
2013-05-08,14.394170761108398,11.157999992370604
2013-05-09,14.268589973449709,13.880000114440918
2013-05-10,14.14988613128662,15.35200023651123
2013-05-13,14.205174446105955,17.559999465942383
2013-05-14,13.865309715270996,16.648000717163086
2013-05-15,13.39642333984375,16.968000411987305
2013-05-16,13.575420379638672,18.450000762939453
2013-05-17,13.534183502197266,18.299999237060547
2013-05-20,13.83625602722168,17.988000869750977
2013-05-21,13.734107971191406,17.51799964904785
2013-05-22,13.786901473999023,17.447999954223633
2013-05-23,13.8115816116333,18.54599952697754
2013-05-24,13.905606269836426,19.416000366210938
2013-05-28,13.789709091186523,22.06599998474121
2013-05-29,13.899358749389648,20.926000595092773
2013-05-30,14.106464385986328,20.989999771118164
2013-05-31,14.048675537109377,19.552000045776367
2013-06-03,14.07960033416748,18.51799964904785
2013-06-04,14.03555393218994,18.968000411987305
2013-06-05,13.904356002807615,19.073999404907227
2013-06-06,13.696619987487791,19.46999931335449
2013-06-07,13.80127239227295,20.40800094604492
2013-06-10,13.710053443908691,20.01000022888184
2013-06-11,13.669754981994627,18.893999099731445
2013-06-12,13.50075912475586,19.54599952697754
2013-06-13,13.618529319763184,19.63599967956543
2013-06-14,13.433910369873049,20.059999465942383
2013-06-17,13.494826316833496,20.440000534057617
2013-06-18,13.48763942718506,20.67799949645996
2013-06-19,13.213683128356934,20.93600082397461
2013-06-20,13.021258354187012,20.1299991607666
2013-06-21,12.916921615600586,19.90999984741211
2013-06-24,12.574551582336426,20.29800033569336
2013-06-25,12.577363967895508,20.479999542236328
2013-06-26,12.434917449951172,21.143999099731445
2013-06-27,12.300911903381348,21.850000381469727
2013-06-28,12.386811256408691,21.472000122070312
2013-07-01,12.783222198486328,23.43600082397461
2013-07-02,13.072799682617188,23.56399917602539
2013-07-03,13.144959449768066,23.04800033569336
2013-07-05,13.039372444152832,24.01799964904785
2013-07-08,12.96534252166748,24.32200050354004
2013-07-09,13.193377494812012,24.690000534057617
2013-07-10,13.14277172088623,24.45400047302246
2013-07-11,13.347694396972656,25.121999740600582
2013-07-12,13.323328018188477,25.979999542236328
2013-07-15,13.352377891540527,25.45199966430664
2013-07-16,13.438596725463867,21.809999465942383
2013-07-17,13.44203281402588,24.049999237060547
2013-07-18,13.48732852935791,23.80599975585937
2013-07-19,13.274599075317385,23.93600082397461
2013-07-22,13.317081451416016,24.48600006103516
2013-07-23,13.088420867919922,24.54800033569336
2013-07-24,13.760659217834473,24.34000015258789
2013-07-25,13.697872161865234,24.81399917602539
2013-07-26,13.77565574645996,25.87800025939941
2013-07-29,13.98807144165039,26.92399978637696
2013-07-30,14.160821914672852,26.347999572753903
2013-07-31,14.136143684387209,26.856000900268555
2013-08-01,14.265780448913574,27.11000061035156
2013-08-02,14.44883155822754,27.600000381469727
2013-08-05,14.664690017700195,28.93600082397461
2013-08-06,14.533492088317873,28.43000030517578
2013-08-07,14.525059700012209,26.84600067138672
2013-08-08,14.496129035949709,30.69599914550781
2013-08-09,14.289850234985352,30.600000381469727
2013-08-12,14.695793151855469,29.47599983215332
2013-08-13,15.39417552947998,29.086000442504883
2013-08-14,15.674969673156738,27.871999740600582
2013-08-15,15.656414985656738,27.93400001525879
